Date,Open,High,Low,Close,Adj Close,Volume
21/05/1999,0.383929,0.395647,0.380022,0.392299,0.334403,463187200
24/05/1999,0.389509,0.395647,0.373884,0.374442,0.319181,260926400
25/05/1999,0.371094,0.378906,0.365513,0.370536,0.315852,366508800
26/05/1999,0.372768,0.396205,0.368304,0.393415,0.335354,437550400
27/05/1999,0.385603,0.390625,0.381138,0.388393,0.331073,336761600
28/05/1999,0.386719,0.395647,0.385045,0.393415,0.335354,201129600
01/06/1999,0.401786,0.404576,0.396205,0.400112,0.341063,461025600
02/06/1999,0.397321,0.428013,0.392857,0.415737,0.354382,521057600
03/06/1999,0.418527,0.428571,0.417969,0.423549,0.361041,488510400
04/06/1999,0.425223,0.430246,0.421875,0.429688,0.366274,368681600
07/06/1999,0.429688,0.4375,0.424107,0.436942,0.372457,418286400
08/06/1999,0.435268,0.435826,0.424665,0.425781,0.362943,313656000
09/06/1999,0.423549,0.433036,0.423549,0.432478,0.368652,353785600
10/06/1999,0.427455,0.430804,0.422433,0.429688,0.366274,317049600
11/06/1999,0.429688,0.433036,0.412946,0.414621,0.35343,185046400
14/06/1999,0.415179,0.416295,0.402902,0.405692,0.345819,157080000
15/06/1999,0.40346,0.417411,0.402902,0.411272,0.350576,130390400
16/06/1999,0.414063,0.429129,0.414063,0.428013,0.364846,225019200
17/06/1999,0.425223,0.428571,0.408482,0.414063,0.352955,224403200
18/06/1999,0.405134,0.421875,0.40346,0.420759,0.358663,208062400
21/06/1999,0.419643,0.421875,0.410714,0.415179,0.353906,135150400
22/06/1999,0.413504,0.419085,0.405134,0.405134,0.345343,151076800
23/06/1999,0.402344,0.402623,0.388951,0.390067,0.3325,531496000
24/06/1999,0.389509,0.389509,0.377232,0.37779,0.322035,433361600
25/06/1999,0.379464,0.381138,0.375558,0.376674,0.321084,294134400
28/06/1999,0.378906,0.383371,0.378348,0.380022,0.323938,277692800
29/06/1999,0.381417,0.406808,0.38058,0.405134,0.345343,380385600
30/06/1999,0.407924,0.419085,0.401228,0.413504,0.352478,343268800
01/07/1999,0.413504,0.415737,0.404018,0.404576,0.344868,149217600
02/07/1999,0.406529,0.418527,0.40346,0.413504,0.352478,123681600
06/07/1999,0.410156,0.425223,0.40904,0.422991,0.360565,453812800
07/07/1999,0.422991,0.453125,0.419643,0.445313,0.379593,1099156800
08/07/1999,0.456473,0.491629,0.454241,0.486607,0.414792,1625041600
09/07/1999,0.486607,0.496652,0.473214,0.496652,0.423355,608697600
12/07/1999,0.495536,0.496652,0.483817,0.486607,0.414792,303912000
13/07/1999,0.477679,0.483817,0.472098,0.479353,0.408609,283259200
14/07/1999,0.486607,0.50558,0.486607,0.499442,0.425733,624556800
15/07/1999,0.498884,0.499442,0.458147,0.475446,0.405279,1691804800
16/07/1999,0.478795,0.486607,0.473214,0.473772,0.403852,411499200
19/07/1999,0.481585,0.498326,0.467076,0.486049,0.414317,561299200
20/07/1999,0.487165,0.495536,0.470982,0.472098,0.402425,442075200
21/07/1999,0.482701,0.494978,0.472098,0.482701,0.411463,718166400
22/07/1999,0.478795,0.481027,0.456473,0.467634,0.39862,406728000
23/07/1999,0.47154,0.479911,0.470424,0.476004,0.405754,229051200
26/07/1999,0.472098,0.473214,0.454241,0.454799,0.387679,351187200
27/07/1999,0.469866,0.481585,0.46875,0.479353,0.408609,395908800
28/07/1999,0.481027,0.49442,0.473214,0.485491,0.413841,328910400
29/07/1999,0.476563,0.493304,0.47433,0.481027,0.410036,275475200
30/07/1999,0.486607,0.501116,0.486607,0.49721,0.423831,383140800
02/08/1999,0.496652,0.517857,0.495536,0.497768,0.424306,362443200
03/08/1999,0.506696,0.512835,0.478795,0.493304,0.420501,368379200
04/08/1999,0.492746,0.498884,0.475446,0.480469,0.40956,371425600
05/08/1999,0.477679,0.489955,0.465402,0.488839,0.416695,322537600
06/08/1999,0.482701,0.493862,0.477679,0.483259,0.411939,435556800
09/08/1999,0.485212,0.492746,0.484375,0.486049,0.414317,233284800
10/08/1999,0.482143,0.5,0.478795,0.49442,0.421452,416225600
11/08/1999,0.5,0.533482,0.499442,0.532924,0.454274,850337600
12/08/1999,0.527344,0.547991,0.523438,0.535714,0.456652,666108800
13/08/1999,0.541295,0.553571,0.534598,0.536272,0.457128,298435200
16/08/1999,0.53404,0.541853,0.53125,0.540179,0.460458,276931200
17/08/1999,0.538504,0.539063,0.526228,0.538504,0.45903,320936000
18/08/1999,0.536272,0.553571,0.532366,0.53683,0.457604,468574400
19/08/1999,0.53404,0.540179,0.522879,0.524554,0.447139,550020800
20/08/1999,0.529018,0.530134,0.519531,0.52846,0.450469,327947200
23/08/1999,0.530134,0.547991,0.529576,0.542411,0.462361,355566400
24/08/1999,0.539063,0.542411,0.535156,0.539063,0.459507,502264000
25/08/1999,0.541853,0.549107,0.53683,0.547991,0.467117,295164800
26/08/1999,0.545759,0.563616,0.545759,0.554688,0.472826,404488000
27/08/1999,0.560268,0.580357,0.55971,0.578125,0.492804,446835200
30/08/1999,0.580357,0.580357,0.553571,0.554129,0.472349,336593600
31/08/1999,0.558873,0.58817,0.554129,0.582589,0.496609,634547200
01/09/1999,0.598214,0.614397,0.589286,0.612723,0.522296,788625600
02/09/1999,0.603795,0.637835,0.597098,0.630022,0.537042,895148800
03/09/1999,0.642299,0.671875,0.629464,0.65625,0.559399,1635267200
07/09/1999,0.658482,0.695871,0.65625,0.68192,0.581281,984793600
08/09/1999,0.680246,0.693638,0.665179,0.665179,0.56701,762204800
09/09/1999,0.674107,0.678013,0.659598,0.674665,0.575096,534083200
10/09/1999,0.678571,0.693638,0.666853,0.691406,0.589367,458763200
13/09/1999,0.688058,0.688058,0.667969,0.669643,0.570816,252000000
14/09/1999,0.667132,0.700893,0.666853,0.694754,0.592221,388292800
15/09/1999,0.704241,0.706473,0.671875,0.672991,0.57367,359576000
16/09/1999,0.679129,0.696987,0.659598,0.685826,0.58461,441884800
17/09/1999,0.69029,0.694196,0.680804,0.686942,0.585562,277278400
20/09/1999,0.6875,0.715402,0.686384,0.705915,0.601734,456668800
21/09/1999,0.65346,0.654018,0.616071,0.618304,0.527053,3357558400
22/09/1999,0.622768,0.639509,0.616211,0.62779,0.535139,1123169600
23/09/1999,0.635045,0.636161,0.5625,0.56529,0.481863,1143755200
24/09/1999,0.565848,0.598354,0.5625,0.579799,0.494231,1179875200
27/09/1999,0.592634,0.595982,0.546317,0.547433,0.466642,948192000
28/09/1999,0.549107,0.553571,0.512835,0.532366,0.453798,1414963200
29/09/1999,0.537946,0.546875,0.517857,0.527344,0.449517,657283200
30/09/1999,0.531808,0.573103,0.529018,0.56529,0.481863,908084800
01/10/1999,0.554688,0.557478,0.53125,0.55106,0.469733,614790400
04/10/1999,0.55692,0.579241,0.55692,0.576451,0.491377,459356800
05/10/1999,0.585938,0.608259,0.578125,0.606585,0.517064,814206400
06/10/1999,0.61942,0.621652,0.598214,0.599888,0.511355,804272000
07/10/1999,0.611049,0.612723,0.579241,0.592634,0.505172,605886400
08/10/1999,0.59096,0.592076,0.566964,0.585379,0.498987,382804800
11/10/1999,0.589286,0.609375,0.589286,0.595424,0.50755,263121600
12/10/1999,0.606027,0.621652,0.598214,0.604353,0.515161,563752000
13/10/1999,0.594866,0.620536,0.569196,0.571708,0.487334,636731200
14/10/1999,0.618304,0.654576,0.616071,0.65346,0.557021,1898803200
15/10/1999,0.635045,0.676897,0.626674,0.665737,0.567486,1173177600
18/10/1999,0.659598,0.662946,0.635045,0.654018,0.557497,776406400
19/10/1999,0.639509,0.669643,0.611049,0.611607,0.521345,1022582400
20/10/1999,0.625,0.671875,0.625,0.670759,0.571767,1081404800
21/10/1999,0.647879,0.688058,0.646205,0.679688,0.579378,793452800
22/10/1999,0.688616,0.689732,0.655134,0.660156,0.562729,419507200
25/10/1999,0.662946,0.679688,0.658482,0.665179,0.56701,326592000
26/10/1999,0.669085,0.674107,0.654576,0.670201,0.571291,361435200
27/10/1999,0.664063,0.684152,0.655692,0.68192,0.581281,443072000
28/10/1999,0.688058,0.705357,0.679129,0.695313,0.592697,504089600
29/10/1999,0.703683,0.723772,0.703683,0.715402,0.609821,523051200
01/11/1999,0.714286,0.720424,0.690848,0.69308,0.590794,278577600
02/11/1999,0.696429,0.729353,0.69029,0.716518,0.610773,399235200
03/11/1999,0.728795,0.743304,0.723214,0.727679,0.620287,328462400
04/11/1999,0.732701,0.762277,0.719866,0.746652,0.63646,379086400
05/11/1999,0.75558,0.789063,0.75,0.788504,0.672135,416808000
08/11/1999,0.783482,0.872628,0.774554,0.860491,0.733498,950924800
09/11/1999,0.842634,0.84375,0.785714,0.800223,0.682124,809177600
10/11/1999,0.787946,0.832589,0.78683,0.816406,0.695919,577897600
11/11/1999,0.817801,0.827009,0.802455,0.823661,0.702103,269875200
12/11/1999,0.820871,0.821429,0.780134,0.809152,0.689736,279059200
15/11/1999,0.800223,0.829241,0.790179,0.798549,0.680698,259907200
16/11/1999,0.803571,0.819196,0.790179,0.814174,0.694017,233856000
17/11/1999,0.80971,0.845982,0.803571,0.805804,0.686882,364571200
18/11/1999,0.813058,0.813616,0.789621,0.800223,0.682124,364784000
19/11/1999,0.799107,0.829241,0.786272,0.825335,0.70353,312513600
22/11/1999,0.819196,0.819196,0.796875,0.809152,0.689736,202361600
23/11/1999,0.819196,0.850446,0.790179,0.828683,0.706384,543312000
24/11/1999,0.830357,0.848214,0.818638,0.845424,0.720654,215107200
26/11/1999,0.845982,0.852679,0.840402,0.848772,0.723509,132070400
29/11/1999,0.841518,0.890625,0.832589,0.844308,0.719703,464161600
30/11/1999,0.876116,0.926339,0.86942,0.873884,0.744914,843180800
01/12/1999,0.901786,0.933036,0.893415,0.920201,0.784396,618564800
02/12/1999,0.920759,0.987723,0.908482,0.983817,0.838623,567358400
03/12/1999,1.001674,1.031808,0.998884,1.026786,0.875251,647920000
06/12/1999,1.022879,1.047433,0.994978,1.035714,0.882861,466782400
07/12/1999,1.040737,1.053571,1.017857,1.051897,0.896656,445020800
08/12/1999,1.037946,1.052455,0.977679,0.982701,0.837672,412350400
09/12/1999,0.991071,0.991071,0.90067,0.939732,0.801044,855198400
10/12/1999,0.94029,0.975446,0.883929,0.919643,0.78392,637761600
13/12/1999,0.914202,0.915179,0.883371,0.883929,0.753477,529961600
14/12/1999,0.878348,0.890625,0.845982,0.847098,0.722082,435870400
15/12/1999,0.832589,0.868304,0.813058,0.866071,0.738254,622977600
16/12/1999,0.875,0.878348,0.839286,0.87779,0.748244,463825600
17/12/1999,0.90067,0.910714,0.879464,0.892857,0.761087,495006400
20/12/1999,0.888951,0.889509,0.862723,0.875,0.745866,283987200
21/12/1999,0.876674,0.920201,0.874442,0.915179,0.780115,307596800
22/12/1999,0.918527,0.933594,0.881696,0.892299,0.760611,327073600
23/12/1999,0.90904,0.930804,0.902344,0.924107,0.787725,229532800
27/12/1999,0.93192,0.932478,0.886161,0.886719,0.755855,168392000
28/12/1999,0.885045,0.889509,0.848214,0.876674,0.747293,247576000
29/12/1999,0.864397,0.912388,0.852679,0.898996,0.76632,284502400
30/12/1999,0.912388,0.929688,0.889509,0.895647,0.763465,207144000
31/12/1999,0.901228,0.918527,0.888393,0.917969,0.782493,163811200
03/01/2000,0.936384,1.004464,0.907924,0.999442,0.851942,535796800
04/01/2000,0.966518,0.987723,0.90346,0.915179,0.780115,512377600
05/01/2000,0.926339,0.987165,0.919643,0.928571,0.79153,778321600
06/01/2000,0.947545,0.955357,0.848214,0.848214,0.723033,767972800
07/01/2000,0.861607,0.901786,0.852679,0.888393,0.757282,460734400
10/01/2000,0.910714,0.912946,0.845982,0.872768,0.743963,505064000
11/01/2000,0.856585,0.887277,0.808036,0.828125,0.705908,441548800
12/01/2000,0.848214,0.852679,0.772321,0.77846,0.663573,976068800
13/01/2000,0.84361,0.881696,0.825893,0.863839,0.736352,1032684800
14/01/2000,0.892857,0.912946,0.887277,0.896763,0.764417,390376000
18/01/2000,0.901786,0.946429,0.896763,0.928013,0.791055,459177600
19/01/2000,0.94308,0.970982,0.922991,0.951451,0.811034,597643200
20/01/2000,1.03125,1.084821,1.013393,1.013393,0.863834,1831132800
21/01/2000,1.020089,1.020089,0.983817,0.993862,0.847186,495924800
24/01/2000,0.968192,1.006696,0.938616,0.948661,0.808655,440876800
25/01/2000,0.9375,1.010045,0.914063,1.002232,0.85432,497145600
26/01/2000,0.982143,1.019531,0.979911,0.983817,0.838623,367158400
27/01/2000,0.97154,1.008929,0.955357,0.982143,0.837196,340144000
28/01/2000,0.96596,0.989955,0.898438,0.907366,0.773455,423348800
31/01/2000,0.901786,0.927455,0.84375,0.926339,0.789628,701680000
01/02/2000,0.928571,0.9375,0.892857,0.895089,0.76299,318035200
02/02/2000,0.899554,0.91183,0.866071,0.882254,0.752049,464195200
03/02/2000,0.895647,0.930804,0.895089,0.922433,0.786298,475193600
04/02/2000,0.928013,0.982143,0.925223,0.964286,0.821975,425320000
07/02/2000,0.964286,1.020089,0.945871,1.018415,0.868115,441067200
08/02/2000,1.017857,1.03683,0.993304,1.02567,0.8743,408643200
09/02/2000,1.018973,1.045759,1.003906,1.00558,0.857174,299364800
10/02/2000,1.007813,1.016741,0.982143,1.013393,0.863834,302982400
11/02/2000,1.014509,1.018973,0.966518,0.970982,0.827682,212251200
14/02/2000,0.976004,1.034598,0.969866,1.03404,0.881434,367539200
15/02/2000,1.029018,1.070871,1.02846,1.0625,0.905694,485744000
16/02/2000,1.051339,1.054688,1.001116,1.018973,0.868591,378246400
17/02/2000,1.02846,1.03125,1.010045,1.02567,0.8743,289497600
18/02/2000,1.023438,1.030134,0.989955,0.993304,0.84671,233441600
22/02/2000,0.983259,1.044085,0.952567,1.016183,0.866213,422296000
23/02/2000,1.011021,1.0625,0.991071,1.037946,0.884764,473099200
24/02/2000,1.047433,1.063616,0.997768,1.028599,0.876796,376432000
25/02/2000,1.025112,1.044643,0.983259,0.985491,0.84005,249144000
28/02/2000,0.983259,1.026786,0.967634,1.011161,0.861932,328328000
29/02/2000,1.013951,1.046875,1.005022,1.023438,0.872397,368961600
01/03/2000,1.058594,1.179129,1.058036,1.163504,0.991791,1077003200
02/03/2000,1.133929,1.142299,1.077567,1.089286,0.928527,311259200
03/03/2000,1.114955,1.14495,1.071429,1.142857,0.974192,323366400
06/03/2000,1.125,1.152902,1.116071,1.12221,0.956592,210560000
07/03/2000,1.128906,1.137835,1.081473,1.097098,0.935186,273011200
08/03/2000,1.097098,1.106585,1.058594,1.089286,0.928527,271230400
09/03/2000,1.079241,1.116071,1.055804,1.091518,0.93043,276718400
10/03/2000,1.086496,1.142299,1.080357,1.122768,0.957067,248606400
13/03/2000,1.090402,1.129464,1.066964,1.083147,0.923294,303956800
14/03/2000,1.08231,1.109375,1.017857,1.020089,0.869542,428579200
15/03/2000,1.032366,1.073661,1.018973,1.037946,0.884764,443609600
16/03/2000,1.047433,1.089286,1.022321,1.085379,0.925196,378100800
17/03/2000,1.072545,1.116071,1.06808,1.116071,0.951359,305043200
20/03/2000,1.102679,1.127232,1.092634,1.098214,0.936138,204489600
21/03/2000,1.094308,1.220982,1.085938,1.204799,1.026992,524328000
22/03/2000,1.185547,1.289063,1.174665,1.287388,1.097392,567996800
23/03/2000,1.267857,1.342634,1.25,1.261719,1.075512,562564800
24/03/2000,1.271763,1.285156,1.209821,1.238281,1.055532,446913600
27/03/2000,1.228795,1.292411,1.222098,1.246094,1.062193,279182400
28/03/2000,1.225446,1.267857,1.22433,1.242188,1.058863,202966400
29/03/2000,1.24442,1.244978,1.194894,1.213728,1.034603,239836800
30/03/2000,1.192522,1.229353,1.119978,1.122768,0.957067,414400000
31/03/2000,1.137835,1.225446,1.125,1.212612,1.033652,404633600
03/04/2000,1.209821,1.245536,1.155692,1.19029,1.014625,328563200
04/04/2000,1.184152,1.1875,1.042411,1.136719,0.96896,660329600
05/04/2000,1.129185,1.186384,1.107143,1.164063,0.992268,457665600
06/04/2000,1.166295,1.200893,1.100446,1.117746,0.952787,259627200
07/04/2000,1.136161,1.177455,1.120536,1.176339,1.002732,242435200
10/04/2000,1.175781,1.185268,1.113839,1.116071,0.951359,212262400
11/04/2000,1.102679,1.114955,1.054129,1.066406,0.909024,541822400
12/04/2000,1.0625,1.0625,0.936384,0.975446,0.831487,941136000
13/04/2000,0.995536,1.071429,0.96875,1.016183,0.866213,529827200
14/04/2000,0.976004,1.053571,0.973214,0.998884,0.851467,667620800
17/04/2000,0.977679,1.106585,0.973772,1.106027,0.942797,409561600
18/04/2000,1.102679,1.132813,1.065848,1.132813,0.96563,390924800
19/04/2000,1.126674,1.162946,1.069196,1.081473,0.921867,520150400
20/04/2000,1.104353,1.113839,1.045201,1.061384,0.904743,722120000
24/04/2000,1.026786,1.075893,1.024554,1.075893,0.91711,443620800
25/04/2000,1.090402,1.149554,1.089844,1.145647,0.97657,391641600
26/04/2000,1.13058,1.142857,1.071429,1.083147,0.923294,366912000
27/04/2000,1.046317,1.133929,1.040876,1.131696,0.964678,326603200
28/04/2000,1.135045,1.138393,1.083147,1.107701,0.944224,249580800
01/05/2000,1.114955,1.117188,1.08817,1.109933,0.946127,226195200
02/05/2000,1.100446,1.127232,1.049107,1.052455,0.897131,236432000
03/05/2000,1.061942,1.082589,0.996652,1.027344,0.875726,489798400
04/05/2000,1.027902,1.029018,0.987165,0.988281,0.842428,399515200
05/05/2000,0.989397,1.024554,0.98856,1.010045,0.86098,284076800
08/05/2000,1.000837,1.015067,0.982143,0.983259,0.838147,184900800
09/05/2000,0.984933,0.993304,0.936384,0.941406,0.802471,327140800
10/05/2000,0.929129,0.9375,0.881696,0.886719,0.755855,535091200
11/05/2000,0.905134,0.930804,0.883929,0.917969,0.782493,499744000
12/05/2000,0.946429,0.986607,0.935407,0.960938,0.819121,306913600
15/05/2000,0.964844,0.964844,0.893973,0.901786,0.768698,678932800
16/05/2000,0.933175,0.973772,0.917411,0.943638,0.804374,440451200
17/05/2000,0.925223,0.925781,0.896205,0.905134,0.771553,398092800
18/05/2000,0.919643,0.936942,0.898438,0.899554,0.766796,373777600
19/05/2000,0.886161,0.886161,0.833705,0.839286,0.715422,740667200
22/05/2000,0.837054,0.837054,0.767857,0.803013,0.684503,755507200
23/05/2000,0.808036,0.833705,0.764509,0.766183,0.653108,517585600
24/05/2000,0.769531,0.801339,0.741071,0.782924,0.667379,678462400
25/05/2000,0.790179,0.827288,0.767857,0.779157,0.664167,406750400
26/05/2000,0.785714,0.802455,0.761161,0.771205,0.657389,181148800
30/05/2000,0.782366,0.78683,0.729911,0.781808,0.666427,713059200
31/05/2000,0.77567,0.814732,0.748326,0.75,0.639313,433507200
01/06/2000,0.729911,0.799665,0.717634,0.795759,0.678319,903840000
02/06/2000,0.837054,0.890625,0.794643,0.826451,0.704482,792848000
05/06/2000,0.833147,0.850446,0.800781,0.81529,0.694968,323668800
06/06/2000,0.82115,0.863839,0.806362,0.829241,0.70686,525481600
07/06/2000,0.835938,0.866071,0.81808,0.862165,0.734925,337019200
08/06/2000,0.871652,0.879464,0.831473,0.84654,0.721606,238526400
09/06/2000,0.863839,0.874442,0.842634,0.854911,0.728741,252358400
12/06/2000,0.860491,0.861049,0.811384,0.814174,0.694017,290337600
13/06/2000,0.814174,0.845424,0.787388,0.84375,0.719228,351456000
14/06/2000,0.845424,0.859375,0.804688,0.807478,0.688309,277446400
15/06/2000,0.814732,0.833705,0.794643,0.824777,0.703054,248572800
16/06/2000,0.834821,0.837054,0.795201,0.814174,0.694017,303564800
19/06/2000,0.808594,0.873884,0.801897,0.862723,0.7354,394004800
20/06/2000,0.879464,0.928013,0.878348,0.904018,0.770601,501390400
21/06/2000,0.901786,1.016741,0.898438,0.993304,0.84671,490000000
22/06/2000,0.995536,1.029018,0.956473,0.959821,0.818169,467712000
23/06/2000,0.960379,0.975446,0.907366,0.922991,0.786774,204965600
26/06/2000,0.9375,0.977679,0.930804,0.966518,0.823877,185354400
27/06/2000,0.960379,0.991071,0.921875,0.924107,0.787725,203470400
28/06/2000,0.952009,0.988839,0.919643,0.972098,0.828634,286428800
29/06/2000,0.947545,0.96317,0.91183,0.915179,0.780115,203660800
30/06/2000,0.94308,0.981027,0.922991,0.935268,0.797239,323097600
03/07/2000,0.930804,0.969866,0.930804,0.952009,0.811509,70828800
05/07/2000,0.950893,0.985491,0.90625,0.921875,0.785823,265216000
06/07/2000,0.9375,0.945313,0.886161,0.925223,0.788677,309545600
07/07/2000,0.939174,0.978795,0.930804,0.972098,0.828634,263603200
10/07/2000,0.96596,1.040179,0.959821,1.020089,0.869542,397796000
11/07/2000,1.017857,1.058036,0.989955,1.016741,0.866688,357896000
12/07/2000,1.037946,1.052455,1.006696,1.051339,0.89618,225433600
13/07/2000,1.044643,1.082589,0.977679,1.008929,0.860029,445659200
14/07/2000,1.020089,1.053571,1.015625,1.030134,0.878105,190276800
17/07/2000,1.040179,1.050223,1.020089,1.041295,0.887618,260002400
18/07/2000,1.044643,1.051339,1.015625,1.022321,0.871445,318404800
19/07/2000,0.985491,1.014509,0.924107,0.940848,0.801996,457872800
20/07/2000,0.982143,1.018973,0.966518,0.984375,0.839099,465572800
21/07/2000,0.970703,0.993304,0.945313,0.956473,0.815315,196235200
24/07/2000,0.938616,0.944196,0.848214,0.86942,0.741109,412171200
25/07/2000,0.898438,0.904018,0.876116,0.893973,0.762038,211607200
26/07/2000,0.890067,0.915179,0.879464,0.893973,0.762038,210470400
27/07/2000,0.892857,0.950893,0.890625,0.928571,0.79153,294985600
28/07/2000,0.933594,0.9375,0.837054,0.862723,0.7354,237893600
31/07/2000,0.87779,0.921875,0.870536,0.907366,0.773455,155299200
01/08/2000,0.898438,0.913504,0.879464,0.88058,0.750622,137284000
02/08/2000,0.875,0.891741,0.842634,0.84375,0.719228,162355200
03/08/2000,0.813616,0.858259,0.790179,0.857143,0.730644,339897600
04/08/2000,0.883371,0.915179,0.827009,0.845982,0.72113,263121600
07/08/2000,0.854911,0.876116,0.842634,0.856027,0.729693,187348000
08/08/2000,0.856027,0.857143,0.827009,0.834821,0.711616,176674400
09/08/2000,0.859375,0.864955,0.84375,0.848214,0.723033,379640800
10/08/2000,0.857143,0.864955,0.845982,0.84933,0.723984,251714400
11/08/2000,0.836496,0.857143,0.813616,0.851563,0.725888,238056000
14/08/2000,0.849888,0.851563,0.827009,0.840402,0.716374,156660000
15/08/2000,0.84375,0.856027,0.830357,0.833705,0.710665,114200800
16/08/2000,0.837054,0.875,0.835938,0.866071,0.738254,143673600
17/08/2000,0.863839,0.936384,0.862723,0.918527,0.782969,270900000
18/08/2000,0.917411,0.925223,0.890625,0.892857,0.761087,190176000
21/08/2000,0.897321,0.920759,0.886161,0.901786,0.768698,134467200
22/08/2000,0.904018,0.94308,0.899554,0.922991,0.786774,276802400
23/08/2000,0.919085,0.977679,0.91183,0.969866,0.826731,236863200
24/08/2000,0.976283,1.011161,0.953125,1.001953,0.854082,310766400
25/08/2000,1.008929,1.026786,1.006696,1.014509,0.864786,334460000
28/08/2000,1.022321,1.053571,1.018973,1.03683,0.883812,359004800
29/08/2000,1.033482,1.061384,1.030134,1.05692,0.900937,267030400
30/08/2000,1.053571,1.071429,1.04827,1.0625,0.905694,285392800
31/08/2000,1.053013,1.098214,1.052455,1.08817,0.927576,419596800
01/09/2000,1.094866,1.136161,1.091518,1.132813,0.96563,256872000
05/09/2000,1.118862,1.145089,1.111607,1.114955,0.950408,298642400
06/09/2000,1.095982,1.113839,1.03125,1.043527,0.889521,355404000
07/09/2000,1.055804,1.117188,1.040179,1.107143,0.943749,217464800
08/09/2000,1.100446,1.100446,1.044643,1.051339,0.89618,195518400
11/09/2000,1.047991,1.078125,1.037946,1.043527,0.889521,187381600
12/09/2000,1.023996,1.072545,1.017857,1.03125,0.879056,187997600
13/09/2000,1.013393,1.0625,1.013393,1.035714,0.882861,305984000
14/09/2000,1.045759,1.064732,1.014509,1.015346,0.865499,426552000
15/09/2000,1.03125,1.039063,0.96875,0.986328,0.840764,394514400
18/09/2000,0.986607,1.084821,0.983259,1.083147,0.923294,424536000
19/09/2000,1.066964,1.080357,1.045759,1.070313,0.912354,271510400
20/09/2000,1.060826,1.097098,1.045759,1.090123,0.92924,227388000
21/09/2000,1.044643,1.064732,0.986607,1.012277,0.862883,510490400
22/09/2000,0.898438,0.936384,0.892857,0.93192,0.794385,726700800
25/09/2000,0.941964,0.991071,0.929688,0.955357,0.814363,435551200
26/09/2000,0.952009,0.977679,0.917411,0.918527,0.782969,290936800
27/09/2000,0.924107,0.941964,0.861607,0.873884,0.744914,402259200
28/09/2000,0.88058,0.960938,0.859375,0.955357,0.814363,979585600
29/09/2000,0.503348,0.517857,0.453125,0.459821,0.39196,7421640800
02/10/2000,0.476563,0.477679,0.419643,0.433036,0.369128,2424788800
03/10/2000,0.445313,0.446429,0.396205,0.398438,0.339636,2038120000
04/10/2000,0.399554,0.424107,0.390625,0.421875,0.359614,1466024000
05/10/2000,0.419643,0.4375,0.392857,0.393973,0.33583,873006400
06/10/2000,0.405134,0.409598,0.375,0.396205,0.337732,612656800
09/10/2000,0.404018,0.408482,0.377232,0.388393,0.331073,597564800
10/10/2000,0.386161,0.40067,0.366071,0.372768,0.317754,691101600
11/10/2000,0.359375,0.375,0.341518,0.350446,0.298727,1198422400
12/10/2000,0.362723,0.371652,0.348214,0.357143,0.304435,1191064000
13/10/2000,0.361607,0.395089,0.357143,0.393973,0.33583,1247752800
16/10/2000,0.398438,0.415179,0.381696,0.383929,0.327268,820176000
17/10/2000,0.387277,0.391741,0.351563,0.359375,0.306338,601720000
18/10/2000,0.347098,0.376116,0.334821,0.359375,0.306338,834265600
19/10/2000,0.342076,0.353795,0.327009,0.33817,0.288262,1506724800
20/10/2000,0.340402,0.363839,0.33817,0.348214,0.296824,791263200
23/10/2000,0.361886,0.367188,0.347098,0.363839,0.310143,551292000
24/10/2000,0.36942,0.372768,0.335938,0.337054,0.287311,804451200
25/10/2000,0.340402,0.342634,0.329241,0.330357,0.281602,663969600
26/10/2000,0.335938,0.337054,0.3125,0.330357,0.281602,721851200
27/10/2000,0.337054,0.342634,0.319196,0.331473,0.282553,744503200
30/10/2000,0.341518,0.356027,0.334821,0.344866,0.29397,639189600
31/10/2000,0.352679,0.361607,0.34375,0.34933,0.297775,885880800
01/11/2000,0.347098,0.372768,0.347098,0.366071,0.312045,575366400
02/11/2000,0.377232,0.40067,0.376116,0.398438,0.339636,590693600
03/11/2000,0.410714,0.410714,0.391741,0.397321,0.338684,515821600
06/11/2000,0.40067,0.404018,0.372768,0.382813,0.326317,393478400
07/11/2000,0.383929,0.389509,0.371652,0.38058,0.324413,301963200
08/11/2000,0.381696,0.382813,0.353795,0.358259,0.305386,422088800
09/11/2000,0.354911,0.366071,0.340402,0.360491,0.307289,476834400
10/11/2000,0.345703,0.354911,0.340402,0.340402,0.290165,422251200
13/11/2000,0.334821,0.357143,0.325893,0.345982,0.294921,431816000
14/11/2000,0.356027,0.366071,0.34933,0.361607,0.30824,409001600
15/11/2000,0.357701,0.360491,0.34375,0.354911,0.302532,282357600
16/11/2000,0.348214,0.353795,0.337054,0.339286,0.289213,239372000
17/11/2000,0.342634,0.34375,0.325893,0.330357,0.281602,446180000
20/11/2000,0.332031,0.348214,0.325893,0.33817,0.288262,408066400
21/11/2000,0.342634,0.348214,0.334821,0.335938,0.28636,301952000
22/11/2000,0.335938,0.341518,0.328125,0.330357,0.281602,280532000
24/11/2000,0.336775,0.348214,0.335938,0.344866,0.29397,160932800
27/11/2000,0.354911,0.356027,0.330357,0.333705,0.284456,258792800
28/11/2000,0.333705,0.339286,0.320313,0.321987,0.274467,269124800
29/11/2000,0.323103,0.327009,0.308036,0.313616,0.267332,492150400
